Name,URL,Team,Age,RestrictArea_FGM,RestrictArea_FGA,RestrictArea_FGpercent,Paint_FGM,Paint_FGA,Paint_FGpercent,MidRange_FGM,MidRange_FGA,MidRange_FGpercent,LeftCorner3_FGM,LeftCorner3_FGA,LeftCorner3_FGpercent,RightCorner3_FGM,RightCorner3_FGA,RightCorner3_FGpercent,Totals_FGM,Totals_FGA,Totals_FGpercent,AboveBreak3_FGM,AboveBreak3_FGA,AboveBreak3_FGpercent
Donatas Motiejunas,/stats/player/202700/,HOU,24.0,1.9,3.1,61.5,2.2,4.3,51.8,0.1,0.6,24.4,0.1,0.5,31.3,0.2,0.4,42.3,0.3,0.8,36.2,0.4,1.0,37.8
Dorell Wright,/stats/player/2748/,POR,29.0,0.4,0.8,56.8,0.1,0.4,29.4,0.1,0.6,17.9,0.2,0.6,40.0,0.2,0.6,35.3,0.3,0.9,37.8,0.6,1.5,38.6
Doug McDermott,/stats/player/203926/,CHI,23.0,0.7,1.3,54.5,0.0,0.2,12.5,0.1,0.4,35.7,0.1,0.3,25.0,0.1,0.2,33.3,0.1,0.3,28.6,0.4,1.1,32.4
Draymond Green,/stats/player/203110/,GSW,25.0,2.3,3.5,64.5,0.3,1.0,28.4,0.3,1.0,34.2,0.0,0.3,15.0,0.1,0.1,55.6,0.1,0.4,27.6,1.3,3.8,34.3
Drew Gooden,/stats/player/2400/,WAS,33.0,0.6,1.3,45.3,0.1,0.5,21.7,1.1,2.6,40.8,0.0,0.1,50.0,0.1,0.2,50.0,0.1,0.3,50.0,0.4,1.0,37.0
Drew Gordon,/stats/player/204079/,PHI,24.0,0.9,1.3,70.0,0.0,0.1,0.0,0.1,0.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Dwight Buycks,/stats/player/202779/,LAL,26.0,0.8,2.3,35.7,0.5,0.7,75.0,0.5,1.8,27.3,0.2,0.2,100.0,0.2,0.2,100.0,0.3,0.3,100.0,0.8,1.5,55.6
Dwight Howard,/stats/player/2730/,HOU,29.0,4.8,7.1,68.3,1.2,3.0,40.7,0.0,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Dwight Powell,/stats/player/203939/,DAL,23.0,0.7,1.0,65.4,0.0,0.3,16.7,0.4,1.0,41.7,0.1,0.2,33.3,0.1,0.1,100.0,0.1,0.2,50.0,0.0,0.3,14.3
Dwyane Wade,/stats/player/2548/,MIA,33.0,2.9,4.3,66.9,1.8,3.9,45.8,3.1,7.7,40.3,0.1,0.2,38.5,0.0,0.1,20.0,0.1,0.3,33.3,0.4,1.3,27.7
E'Twaun Moore,/stats/player/202734/,CHI,26.0,0.4,0.6,58.1,0.4,0.8,50.0,0.3,0.7,38.2,0.1,0.5,28.6,0.1,0.1,100.0,0.2,0.5,37.5,0.1,0.5,31.8
Earl Barron,/stats/player/2853/,PHX,33.0,0.1,0.8,8.3,0.1,0.3,50.0,0.4,1.2,36.8,0.0,0.0,0.0,0.2,0.2,100.0,0.1,0.1,100.0,0.1,0.2,33.3
Earl Clark,/stats/player/201947/,BKN,27.0,0.3,0.4,75.0,0.0,0.1,0.0,0.4,1.1,36.4,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.4,1.3,33.3
Ed Davis,/stats/player/202334/,LAL,26.0,3.1,4.7,66.7,0.3,1.0,32.9,0.1,0.2,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ekpe Udoh,/stats/player/202327/,LAC,28.0,0.1,0.2,57.1,0.2,0.4,50.0,0.1,0.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton,/stats/player/203901/,ORL,21.0,2.1,4.3,49.0,1.0,2.5,38.5,0.5,1.3,35.2,0.0,0.1,33.3,0.0,0.1,42.9,0.1,0.2,38.5,0.1,0.4,20.7
Elijah Millsap,/stats/player/202407/,UTA,27.0,0.8,1.9,44.3,0.2,0.6,30.8,0.1,0.7,17.6,0.1,0.2,57.1,0.2,0.6,32.0,0.3,0.7,37.5,0.3,1.2,28.6
Elliot Williams,/stats/player/202343/,PHI,26.0,0.3,0.6,57.1,0.0,0.2,0.0,0.2,0.8,20.0,0.1,0.3,50.0,0.2,0.2,100.0,0.2,0.3,66.7,0.5,1.3,40.0
Elton Brand,/stats/player/1882/,ATL,36.0,0.3,0.5,66.7,0.3,0.5,52.9,0.6,1.6,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enes Kanter,/stats/player/202683/,OKC,23.0,4.4,6.9,64.1,0.6,1.5,38.5,1.2,3.4,35.9,0.1,0.3,40.0,0.0,0.1,20.0,0.2,0.5,34.3,0.1,0.1,40.0
Eric Bledsoe,/stats/player/202339/,PHX,25.0,3.0,4.9,61.5,0.5,1.4,33.6,1.2,3.3,37.2,0.0,0.2,20.0,0.2,0.4,42.9,0.2,0.6,33.3,0.9,2.7,32.4
Eric Gordon,/stats/player/201569/,NOP,26.0,1.2,2.7,43.8,0.5,1.5,33.3,0.7,2.1,33.9,0.1,0.4,38.1,0.2,0.5,44.8,0.3,0.8,42.0,2.0,4.3,45.6
Eric Moreland,/stats/player/203961/,SAC,23.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Green,/stats/player/203475/,DEN,24.0,0.2,0.4,53.3,0.3,0.5,59.1,0.6,1.9,32.5,0.1,0.3,37.5,0.1,0.3,44.4,0.2,0.5,41.2,0.2,0.8,25.8
Ersan Ilyasova,/stats/player/101141/,MIL,28.0,2.0,3.4,59.4,0.1,0.6,20.0,1.1,2.3,48.1,0.1,0.2,50.0,0.1,0.3,46.7,0.2,0.5,48.0,1.1,2.8,37.6
Evan Fournier,/stats/player/203095/,ORL,22.0,2.2,3.7,59.1,0.3,1.0,25.4,0.4,1.3,34.2,0.1,0.5,30.8,0.2,0.4,40.0,0.3,0.8,34.8,1.2,3.0,39.2
Evan Turner,/stats/player/202323/,BOS,26.0,1.3,2.4,54.3,0.6,1.6,36.4,1.6,3.6,44.3,0.1,0.3,33.3,0.1,0.3,30.0,0.2,0.5,31.7,0.2,1.0,25.6
Festus Ezeli,/stats/player/203105/,GSW,25.0,1.1,1.7,63.3,0.5,1.0,48.9,0.1,0.3,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Garcia,/stats/player/101128/,HOU,33.0,0.4,0.6,66.7,0.0,0.2,0.0,0.1,0.4,16.7,0.2,0.7,33.3,0.2,0.9,25.0,0.4,1.3,27.8,0.4,1.9,19.2
Furkan Aldemir,/stats/player/203128/,PHI,23.0,0.9,1.3,66.0,0.0,0.2,0.0,0.1,0.3,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Gal Mekel,/stats/player/203539/,DAL,27.0,0.5,1.5,33.3,0.3,1.5,16.7,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.5,0.0
Garrett Temple,/stats/player/202066/,WAS,29.0,0.5,0.8,59.5,0.0,0.3,7.1,0.3,0.7,38.7,0.1,0.6,20.0,0.3,0.6,58.8,0.4,1.1,37.8,0.4,1.1,38.0
Gary Harris,/stats/player/203914/,DEN,20.0,0.5,1.0,46.2,0.1,0.3,38.9,0.3,0.8,31.8,0.1,0.5,17.4,0.1,0.3,16.7,0.1,0.7,17.1,0.3,1.3,22.1
Gary Neal,/stats/player/202390/,MIN,30.0,0.4,1.1,33.3,0.5,1.3,41.2,1.7,3.9,42.7,0.0,0.2,20.0,0.1,0.3,27.3,0.1,0.4,23.8,0.8,2.6,31.5
George Hill,/stats/player/201588/,IND,29.0,2.1,3.0,69.5,0.7,1.8,39.5,1.5,3.1,48.1,0.2,0.7,33.3,0.1,0.4,31.3,0.3,1.0,32.6,1.3,3.4,37.2
Gerald Green,/stats/player/101123/,PHX,29.0,1.0,1.6,61.7,0.4,0.7,49.1,1.2,3.0,40.3,0.3,0.8,35.3,0.3,0.9,33.9,0.5,1.6,34.5,1.3,3.7,36.1
Gerald Henderson,/stats/player/201945/,CHA,27.0,1.5,2.4,63.2,0.4,1.3,33.3,2.2,5.3,40.8,0.2,0.4,48.1,0.2,0.6,38.1,0.4,0.9,42.0,0.2,0.8,23.9
Gerald Wallace,/stats/player/2222/,BOS,32.0,0.4,0.9,44.4,0.0,0.1,50.0,0.0,0.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Giannis Antetokounmpo,/stats/player/203507/,MIL,20.0,3.2,5.3,61.2,0.4,1.3,30.6,1.0,2.4,40.4,0.0,0.0,0.0,0.0,0.1,25.0,0.0,0.1,14.3,0.1,0.4,16.7
Gigi Datome,/stats/player/203540/,BOS,27.0,0.5,0.7,71.4,0.1,0.3,42.9,0.6,1.3,42.9,0.0,0.1,0.0,0.1,0.2,33.3,0.1,0.3,20.0,0.8,1.7,48.6
Glen Davis,/stats/player/201175/,LAC,29.0,1.1,1.9,60.1,0.3,0.6,45.0,0.2,1.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glen Rice,/stats/player/203318/,WAS,24.0,0.4,0.8,50.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,1.0,50.0,0.0,1.0,0.0
Glenn Robinson III,/stats/player/203922/,PHI,21.0,0.4,0.6,65.0,0.1,0.3,30.0,0.1,0.5,27.8,0.1,0.4,33.3,0.0,0.0,0.0,0.1,0.3,33.3,0.1,0.4,23.1
Goran Dragic,/stats/player/201609/,MIA,29.0,3.8,5.5,69.1,0.6,1.6,36.0,0.9,2.4,37.2,0.2,0.5,33.3,0.2,0.6,34.9,0.4,1.1,34.1,0.8,2.2,35.1
Gordon Hayward,/stats/player/202330/,UTA,25.0,2.0,3.4,58.6,1.0,2.6,38.9,1.8,3.9,45.0,0.1,0.3,50.0,0.1,0.4,35.7,0.3,0.7,42.0,1.3,3.7,35.5
Gorgui Dieng,/stats/player/203476/,MIN,25.0,1.9,3.1,59.4,0.6,1.5,41.1,1.1,2.3,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
Grant Jerrett,/stats/player/203511/,UTA,21.0,0.3,0.4,66.7,0.5,0.7,75.0,0.2,0.7,25.0,0.0,0.3,0.0,0.0,0.8,0.0,0.0,0.7,0.0,0.1,1.4,9.1
Greg Monroe,/stats/player/202328/,DET,25.0,4.3,7.5,57.9,1.4,3.7,36.6,0.4,1.1,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Smith,/stats/player/202962/,DAL,24.0,0.7,1.2,63.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Stiemsma,/stats/player/201880/,TOR,29.0,0.3,0.4,80.0,0.1,0.2,50.0,0.1,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greivis Vasquez,/stats/player/202349/,TOR,28.0,0.7,1.4,50.0,0.7,1.7,39.6,0.6,1.5,42.1,0.1,0.2,58.8,0.2,0.4,40.6,0.3,0.6,46.9,1.3,3.6,36.8
Harrison Barnes,/stats/player/203084/,GSW,23.0,1.8,2.6,66.4,0.3,1.0,34.6,0.7,1.8,39.7,0.3,0.8,37.1,0.4,0.7,58.5,0.7,1.4,47.0,0.4,1.2,33.3
Hassan Whiteside,/stats/player/202355/,MIA,26.0,3.7,5.1,72.9,1.0,2.1,48.5,0.4,1.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hedo Turkoglu,/stats/player/2045/,LAC,36.0,0.2,0.2,73.3,0.0,0.1,20.0,0.2,0.5,37.9,0.1,0.2,54.5,0.3,0.6,54.5,0.4,0.6,54.5,0.7,1.7,39.6
Henry Sims,/stats/player/203156/,PHI,25.0,1.5,2.5,62.0,0.3,0.9,35.3,1.4,3.2,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,23.5
Henry Walker,/stats/player/201611/,MIA,27.0,0.4,0.8,50.0,0.0,0.5,9.1,0.1,0.2,40.0,0.2,0.6,28.6,0.1,0.5,16.7,0.3,1.1,23.1,1.6,4.4,37.1
Hollis Thompson,/stats/player/203138/,PHI,24.0,0.8,1.6,53.1,0.3,0.8,33.3,0.4,1.2,34.9,0.2,0.4,50.0,0.2,0.4,35.7,0.4,0.8,43.1,1.3,3.2,39.3
Ian Clark,/stats/player/203546/,DEN,24.0,0.3,0.4,70.0,0.1,0.3,28.6,0.0,0.3,0.0,0.1,0.3,50.0,0.3,0.6,50.0,0.3,0.6,50.0,0.1,0.7,22.2
Ian Mahinmi,/stats/player/101133/,IND,28.0,1.5,2.4,63.9,0.3,0.8,42.6,0.1,0.3,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iman Shumpert,/stats/player/202697/,CLE,25.0,0.8,1.5,53.8,0.2,0.5,36.4,1.0,2.4,43.0,0.2,0.7,31.6,0.2,0.7,31.7,0.4,1.3,31.6,0.7,1.9,36.2
Isaiah Canaan,/stats/player/203477/,PHI,24.0,0.7,1.6,45.8,0.2,0.5,37.5,0.3,0.8,36.1,0.2,0.5,47.4,0.1,0.5,30.0,0.3,0.9,38.5,1.7,4.5,36.9
Isaiah Thomas,/stats/player/202738/,BOS,26.0,1.9,3.3,57.1,0.5,1.5,34.3,0.7,2.0,35.6,0.1,0.3,35.0,0.2,0.4,45.8,0.3,0.7,40.9,1.7,4.5,37.0
Ish Smith,/stats/player/202397/,PHI,26.0,1.5,3.0,50.0,0.9,2.7,32.8,0.1,0.5,24.0,0.0,0.2,16.7,0.1,0.2,25.0,0.1,0.3,21.4,0.3,0.9,32.6
J.J. Barea,/stats/player/200826/,DAL,31.0,1.1,2.1,53.1,0.6,1.5,41.5,0.5,1.2,40.4,0.2,0.2,75.0,0.0,0.2,23.1,0.2,0.4,51.7,0.5,1.8,28.5
JJ Hickson,/stats/player/201581/,DEN,26.0,2.2,3.8,58.0,0.6,1.7,37.9,0.2,0.8,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJ Redick,/stats/player/200755/,LAC,31.0,0.7,1.3,58.2,0.3,0.7,40.4,2.1,4.2,51.4,0.4,1.0,43.4,0.4,0.8,46.6,0.8,1.7,44.8,1.8,4.2,43.2
JR Smith,/stats/player/2747/,CLE,29.0,0.7,1.3,53.3,0.2,0.6,37.5,1.3,2.8,44.7,0.3,0.7,46.7,0.2,0.6,33.3,0.5,1.3,40.5,1.8,4.8,38.1
JaKarr Sampson,/stats/player/203960/,PHI,22.0,1.2,1.9,60.8,0.3,0.7,41.2,0.1,0.3,28.0,0.1,0.4,20.0,0.1,0.4,23.8,0.2,0.7,21.7,0.3,1.1,26.9
JaMychal Green,/stats/player/203210/,MEM,25.0,0.9,1.2,74.1,0.2,0.2,100.0,0.1,0.5,30.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0
JaVale McGee,/stats/player/201580/,DEN,27.0,1.6,2.2,72.5,0.1,0.7,20.0,0.1,0.6,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabari Brown,/stats/player/203913/,LAL,22.0,1.6,2.8,55.6,0.2,0.9,17.6,0.7,1.9,37.8,0.1,0.3,20.0,0.1,0.2,50.0,0.2,0.5,33.3,1.1,2.8,37.7
Jabari Parker,/stats/player/203953/,MIL,20.0,3.5,4.9,70.7,0.3,1.6,17.1,1.2,3.3,37.3,0.0,0.0,100.0,0.0,0.2,25.0,0.1,0.2,40.0,0.1,0.4,18.2
Jack Cooley,/stats/player/204022/,UTA,24.0,0.5,0.8,61.5,0.0,0.3,0.0,0.1,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jae Crowder,/stats/player/203109/,BOS,24.0,1.2,2.0,60.1,0.2,0.4,44.8,0.7,1.8,39.3,0.1,0.4,40.0,0.1,0.4,20.7,0.2,0.7,29.6,0.5,1.8,29.8
Jamaal Franklin,/stats/player/203479/,DEN,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0
Jamal Crawford,/stats/player/2037/,LAC,35.0,0.7,1.3,56.1,0.8,1.8,42.1,1.9,4.4,42.7,0.2,0.6,36.8,0.2,0.5,35.3,0.4,1.1,36.1,1.5,4.5,32.6
Jameer Nelson,/stats/player/2749/,DEN,33.0,0.9,1.4,61.1,0.3,0.7,41.5,0.7,1.8,38.3,0.1,0.3,50.0,0.1,0.2,40.0,0.2,0.4,46.2,1.2,3.7,33.2
James Ennis III,/stats/player/203516/,MIA,24.0,0.9,1.6,55.0,0.1,0.3,31.6,0.1,0.5,27.3,0.1,0.5,27.3,0.2,0.5,40.9,0.3,0.8,34.1,0.3,0.8,32.0
James Harden,/stats/player/201935/,HOU,25.0,3.7,6.3,58.2,0.5,1.6,30.2,1.3,3.4,37.3,0.1,0.3,40.0,0.2,0.5,52.6,0.4,0.8,47.6,2.2,6.1,36.3
James Johnson,/stats/player/201949/,TOR,28.0,2.6,3.5,73.0,0.4,0.9,47.7,0.2,0.6,37.5,0.1,0.2,36.4,0.1,0.2,21.4,0.1,0.4,28.0,0.1,0.4,15.4
James Jones,/stats/player/2592/,CLE,34.0,0.0,0.1,50.0,0.0,0.1,0.0,0.2,0.3,50.0,0.3,0.9,31.6,0.2,0.5,30.4,0.4,1.2,31.1,0.8,2.0,38.6
James Michael McAdoo,/stats/player/203949/,GSW,22.0,1.7,2.8,61.1,0.1,0.4,20.0,0.1,0.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Young,/stats/player/203923/,BOS,19.0,0.3,0.4,75.0,0.0,0.1,33.3,0.3,0.7,42.9,0.0,0.2,0.0,0.1,0.6,20.0,0.1,0.7,15.4,0.5,1.7,28.3
Jannero Pargo,/stats/player/2457/,CHA,35.0,0.1,0.1,100.0,0.0,0.0,0.0,0.6,1.5,41.7,0.5,0.5,100.0,0.2,0.2,100.0,0.5,0.5,100.0,0.7,1.9,35.3
Jared Cunningham,/stats/player/203099/,LAC,24.0,0.2,0.7,33.3,0.1,0.1,100.0,0.2,0.4,42.9,0.1,0.4,33.3,0.1,0.4,25.0,0.2,0.6,28.6,0.1,0.3,33.3
Jared Dudley,/stats/player/201162/,MIL,29.0,0.7,1.1,63.6,0.2,0.4,37.9,0.9,1.7,51.2,0.2,0.4,50.0,0.2,0.7,32.6,0.4,1.0,38.6,0.7,1.7,38.5
Jared Sullinger,/stats/player/203096/,BOS,23.0,2.3,3.8,60.6,0.9,2.3,41.2,1.2,3.0,41.3,0.1,0.2,30.0,0.0,0.0,100.0,0.1,0.2,36.4,0.8,3.0,27.9
Jarnell Stokes,/stats/player/203950/,MEM,21.0,1.1,1.6,65.4,0.1,0.4,28.6,0.1,0.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Jack,/stats/player/101127/,BKN,31.0,0.9,1.6,58.9,1.4,2.9,47.2,1.7,3.9,43.6,0.2,0.4,41.4,0.1,0.2,57.1,0.3,0.5,46.5,0.2,1.2,19.8
Jason Maxiell,/stats/player/101131/,CHA,32.0,0.6,1.1,54.3,0.4,1.1,41.5,0.3,0.9,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Richardson,/stats/player/2202/,PHI,34.0,0.8,1.6,51.6,0.2,0.5,33.3,0.6,2.2,28.6,0.1,0.4,16.7,0.4,0.8,42.9,0.4,1.2,35.0,1.3,4.0,31.6
Jason Smith,/stats/player/201160/,NYK,29.0,0.6,1.2,47.4,0.4,1.0,37.3,2.0,4.5,44.6,0.1,0.3,36.8,0.1,0.3,47.1,0.2,0.5,41.7,0.0,0.1,0.0
Jason Terry,/stats/player/1891/,HOU,37.0,0.2,0.5,52.8,0.2,0.4,57.1,0.4,0.8,46.6,0.4,0.8,54.1,0.5,1.2,44.7,0.9,1.9,48.6,0.7,2.3,31.1
Jason Thompson,/stats/player/201574/,SAC,28.0,1.1,2.0,56.8,0.6,1.4,44.3,0.7,1.9,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Adrien,/stats/player/202399/,HOU,29.0,0.7,1.4,50.0,0.2,0.7,25.0,0.2,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Ayres,/stats/player/201965/,SAS,28.0,0.9,1.4,67.7,0.2,0.3,53.8,0.1,0.4,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Green,/stats/player/201145/,MEM,28.0,2.3,3.6,62.6,1.0,2.4,41.3,0.9,2.7,31.9,0.2,0.5,47.2,0.2,0.6,37.0,0.4,1.1,41.5,0.8,2.6,30.7
Jeff Teague,/stats/player/201952/,ATL,27.0,2.9,5.0,57.6,1.1,2.6,41.6,0.7,1.7,38.6,0.1,0.2,28.6,0.1,0.2,36.4,0.1,0.3,32.0,0.9,2.5,34.6
Jeff Withey,/stats/player/203481/,NOP,25.0,0.7,1.2,55.8,0.1,0.4,23.1,0.2,0.2,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeffery Taylor,/stats/player/203106/,CHA,26.0,0.8,1.4,60.5,0.1,0.5,15.4,0.3,0.9,33.3,0.1,0.5,22.2,0.2,0.4,57.1,0.2,0.6,37.5,0.2,0.7,25.0
Jerami Grant,/stats/player/203924/,PHI,21.0,1.0,2.0,48.4,0.1,0.5,17.1,0.1,0.5,21.2,0.2,0.5,34.4,0.1,0.2,38.5,0.3,0.7,35.6,0.5,1.7,29.7
Jerel McNeal,/stats/player/202077/,PHX,28.0,0.0,0.3,0.0,0.2,0.5,33.3,0.2,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,50.0
Jeremy Evans,/stats/player/202379/,UTA,27.0,0.8,1.1,77.8,0.0,0.1,20.0,0.0,0.3,8.3,0.0,0.1,0.0,0.1,0.1,100.0,0.1,0.1,66.7,0.0,0.1,0.0
Jeremy Lamb,/stats/player/203087/,OKC,23.0,0.7,0.9,75.6,0.3,0.9,36.1,0.5,1.4,35.5,0.1,0.3,20.0,0.1,0.2,40.0,0.1,0.4,26.7,0.8,2.1,36.2
Jeremy Lin,/stats/player/202391/,LAL,26.0,1.6,2.9,55.6,0.4,1.1,39.7,0.8,2.5,33.2,0.0,0.1,37.5,0.0,0.1,37.5,0.1,0.2,37.5,0.8,2.1,37.1
Jerome Jordan,/stats/player/202366/,BKN,28.0,1.0,1.8,57.7,0.0,0.1,40.0,0.1,0.3,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerrelle Benimon,/stats/player/203968/,DEN,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerryd Bayless,/stats/player/201573/,MIL,26.0,1.0,1.8,55.6,0.3,0.7,43.9,1.0,2.6,40.1,0.1,0.4,25.8,0.1,0.3,33.3,0.2,0.7,29.1,0.3,0.8,32.8
Jimmer Fredette,/stats/player/202690/,NOP,26.0,0.5,0.9,56.1,0.4,0.9,42.5,0.3,0.8,37.8,0.1,0.1,66.7,0.0,0.3,11.1,0.1,0.4,25.0,0.1,0.8,16.7
Jimmy Butler,/stats/player/202710/,CHI,25.0,3.1,5.2,60.3,0.5,1.3,36.8,1.8,4.6,38.4,0.2,0.4,54.5,0.2,0.4,38.5,0.3,0.7,45.8,0.8,2.2,35.7
Joakim Noah,/stats/player/201149/,CHI,30.0,2.1,4.3,49.7,0.3,0.7,34.0,0.4,1.3,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jodie Meeks,/stats/player/201975/,DET,27.0,1.1,1.9,57.7,0.5,1.2,42.3,0.9,2.3,38.6,0.2,0.5,42.9,0.1,0.3,26.3,0.3,0.8,36.2,1.0,2.8,34.5
Joe Harris,/stats/player/203925/,CLE,23.0,0.2,0.4,52.9,0.0,0.1,40.0,0.1,0.3,42.9,0.3,0.8,32.0,0.3,0.6,45.0,0.4,1.1,37.8,0.3,0.8,35.9
Joe Ingles,/stats/player/204060/,UTA,27.0,0.4,0.6,66.0,0.1,0.4,28.6,0.4,0.9,45.9,0.2,0.5,38.2,0.2,0.5,50.0,0.4,0.9,43.9,0.5,1.7,31.9
Joe Johnson,/stats/player/2207/,BKN,34.0,0.9,1.6,54.6,1.9,3.7,51.4,1.3,3.3,39.0,0.2,0.6,31.4,0.2,0.6,34.8,0.4,1.2,33.0,1.1,3.0,37.4
Joel Anthony,/stats/player/201202/,DET,32.0,0.6,0.8,75.0,0.1,0.4,18.8,0.1,0.2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Freeland,/stats/player/200777/,POR,28.0,0.7,1.1,61.1,0.3,0.7,45.2,0.6,1.4,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joey Dorsey,/stats/player/201595/,HOU,31.0,1.1,1.8,61.2,0.1,0.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joffrey Lauvergne,/stats/player/203530/,DEN,23.0,1.3,2.2,60.8,0.0,0.5,8.3,0.0,0.5,10.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.1,0.4,37.5
John Henson,/stats/player/203089/,MIL,24.0,2.2,3.6,62.6,0.7,1.4,46.2,0.1,0.2,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Jenkins,/stats/player/203098/,ATL,24.0,0.5,0.5,84.6,0.1,0.2,33.3,0.7,1.3,51.6,0.3,0.4,80.0,0.2,0.6,33.3,0.4,0.9,47.1,0.6,1.7,37.1
John Lucas III,/stats/player/101249/,DET,32.0,0.2,0.4,50.0,0.3,0.9,27.8,1.1,2.3,49.0,0.1,0.2,50.0,0.0,0.0,0.0,0.1,0.2,50.0,0.4,1.3,28.0
John Salmons,/stats/player/2422/,NOP,35.0,0.0,0.1,33.3,0.1,0.1,100.0,0.2,0.8,29.4,0.0,0.3,0.0,0.1,0.3,40.0,0.1,0.5,22.2,0.3,0.8,35.3
John Wall,/stats/player/202322/,WAS,24.0,2.7,4.5,61.3,0.5,1.4,38.1,2.5,6.1,40.2,0.1,0.3,26.1,0.1,0.3,25.0,0.1,0.5,25.6,0.7,2.1,32.3
